Data;Ticker;MarketCap;P/VP;Price;Rf
01/06/1996;RENT3;0;0;0;0.000832999986485339
01/06/1996;LCAM3;0;0;0;0.000832999986485339
01/06/1996;LOGN3;0;0;0;0.000832999986485339
01/06/1996;AMAR3;0;0;0;0.000832999986485339
01/06/1996;LREN3;18.22;30.315.650.966;0.1054590687;0.000832999986485339
01/06/1996;LUPA3;0;0;0;0.000832999986485339
01/06/1996;MDIA3;0;0;0;0.000832999986485339
01/06/1996;MGLU3;0;0;0;0.000832999986485339
01/06/1996;POMO4;141.46;0.80496149276;0.044303358465;0.000832999986485339
01/06/1996;MRFG3;0;0;0;0.000832999986485339
01/06/1996;LEVE3;36.5;0;0.2229752229;0.000832999986485339
01/06/1996;MILS3;0;0;0;0.000832999986485339
01/06/1996;BEEF3;0;0;0;0.000832999986485339
01/06/1996;MOVI3;0;0;0;0.000832999986485339
01/06/1996;MRVE3;0;0;0;0.000832999986485339
01/06/1996;ODPV3;0;0;0;0.000832999986485339
01/06/1996;OIBR3;1699.82;0;14.225.137.218;0.000832999986485339
01/06/1996;OFSA3;0;0;0;0.000832999986485339
01/06/1996;PCAR3;1285.59;0;0;0.000832999986485339
01/06/1996;PETR4;1546.64;0.89986985333;0.34933462184;0.000832999986485339
01/06/1996;PRIO3;0;0;0;0.000832999986485339
01/06/1996;PTBL3;0;0;0.73939863571;0.000832999986485339
01/06/1996;POSI3;0;0;0;0.000832999986485339
01/06/1996;PFRM3;0;0;0;0.000832999986485339
01/06/1996;QUAL3;0;0;0;0.000832999986485339
01/06/1996;RADL3;0;0;0;0.000832999986485339
01/06/1996;RAPT4;76.53;0.42812075028;0.14836333253;0.000832999986485339
01/06/1996;RAIL3;0;0;0;0.000832999986485339
01/06/1996;SBSP3;266.67;0.32582739893;0;0.000832999986485339
01/06/1996;SAPR4;0;0;0;0.000832999986485339
01/06/1996;STBP3;0;0;0;0.000832999986485339
01/06/1996;SMTO3;0;0;0;0.000832999986485339
01/06/1996;SHUL4;17.95;0;0.080175531796;0.000832999986485339
01/06/1996;SEER3;0;0;0;0.000832999986485339
01/06/1996;CSNA3;2138.2;0.4968070904;0.084634862103;0.000832999986485339
01/06/1996;SQIA3;0;0;0;0.000832999986485339
01/06/1996;SLCE3;0;0;0;0.000832999986485339
01/06/1996;SGPS3;0;0;0;0.000832999986485339
01/06/1996;TAEE11;0;0;0;0.000832999986485339
01/06/1996;TASA4;39.54;0.21463420491;0.25294819262;0.000832999986485339
01/06/1996;TECN3;0;0;0;0.000832999986485339
01/06/1996;TCSA3;0;0;0;0.000832999986485339
01/06/1996;TGMA3;0;0;0;0.000832999986485339
01/06/1996;TELB4;0;0;0;0.000832999986485339
01/06/1996;VIVT3;11947.73;12.935.341.757;11.470.550.631;0.000832999986485339
01/06/1996;LAND3;0;0;0;0.000832999986485339
01/06/1996;TIMS3;0;0;0;0.000832999986485339
01/06/1996;SHOW3;0;0;0;0.000832999986485339
01/06/1996;TOTS3;0;0;0;0.000832999986485339
01/06/1996;TRPL4;0;0;0;0.000832999986485339
01/06/1996;TRIS3;0;0;0;0.000832999986485339
01/06/1996;TPIS3;0;0;0;0.000832999986485339
01/06/1996;TUPY3;48.65;0;30.069.939.019;0.000832999986485339
01/06/1996;UGPA3;0;0;0;0.000832999986485339
01/06/1996;UCAS3;0;0;0;0.000832999986485339
01/06/1996;UNIP6;98.7;0;0.19884103068;0.000832999986485339
01/06/1996;USIM5;2249.35;0.79669224801;0.54158436725;0.000832999986485339
